epsilon, H2O-ethane, total obj
[256.4461109128363, 2.4051209203499844e-05, 2.4051209203499844e-05]
[256.44728460073406, 2.4034700314184007e-05, 2.4034700314184007e-05]
[256.44767583003335, 2.403652216685202e-05, 2.403652216685202e-05]
[256.4470889860844, 2.403847458399976e-05, 2.403847458399976e-05]
[256.4470889860844, 2.403847458399976e-05, 2.403847458399976e-05]
[256.44748021538373, 2.4038618509786982e-05, 2.4038618509786982e-05]
[256.44718679340923, 2.4028120347711188e-05, 2.4028120347711188e-05]
[200.0, 1192.2192358404182, 1192.2192358404182]
[210.0, 391.0745575052042, 391.0745575052042]
[220.0, 119.54207119825482, 119.54207119825482]
[230.0, 32.184894553248775, 32.184894553248775]
[250.0, 0.5578750282343368, 0.5578750282343368]
[270.0, 0.786163753614268, 0.786163753614268]
[270.0, 0.786163753614268, 0.786163753614268]
[260.0, nan, nan]
[240.0, nan, nan]
[260.0, nan, nan]
[245.0, nan, nan]
[245.0, nan, nan]
[255.0, nan, nan]
[247.5, nan, nan]
[247.5, nan, nan]
[252.5, nan, nan]
[248.75, nan, nan]
[248.75, nan, nan]
[251.25, nan, nan]
[249.375, nan, nan]
[249.375, nan, nan]
[250.625, nan, nan]
[249.6875, nan, nan]
[249.6875, nan, nan]
[250.3125, nan, nan]
[249.84375, nan, nan]
[249.84375, nan, nan]
[250.15625, nan, nan]
[249.921875, 0.5740498139154652, 0.5740498139154652]
[249.921875, 0.5740498139154652, 0.5740498139154652]
[250.078125, 0.5419969953879904, 0.5419969953879904]
